Date,SPY,MSFT,INTC,GS,AMZN,AAPL,.VIX
19/09/2014,200.699997,47.52,34.82,186.199997,331.320007,100.959999,12.11
22/09/2014,199.149994,47.060001,34.709999,185.289993,324.5,101.059998,13.69
23/09/2014,198.009995,46.560001,34.419998,185.089996,323.630005,102.639999,14.93
24/09/2014,199.559998,47.080002,34.75,187.809998,328.209991,101.75,13.27
25/09/2014,196.339996,46.040001,34.139999,184.089996,321.929993,97.870003,15.64
26/09/2014,197.899994,46.41,34.259998,185.119995,323.209991,100.75,14.85
29/09/2014,197.539993,46.439999,34.900002,183.830002,321.820007,100.110001,15.98
30/09/2014,197.020004,46.360001,34.82,183.570007,322.440002,100.75,16.309999
01/10/2014,194.350006,45.900002,33.990002,180.699997,317.459991,99.18,16.709999
02/10/2014,194.380005,45.759998,33.52,182.880005,318.410004,99.900002,16.16
03/10/2014,196.520004,46.09,34.029999,188.070007,322.73999,99.620003,14.55
06/10/2014,196.289993,46.09,34.110001,187.479996,322.200012,99.620003,15.46
07/10/2014,193.259995,45.529999,33.470001,183.800003,316.980011,98.75,17.200001
08/10/2014,196.639999,46.779999,34.27,186.639999,322.700012,100.800003,15.11
09/10/2014,192.740005,45.849998,33.619999,181.270004,315.369995,101.019997,18.76
10/10/2014,190.539993,44.029999,31.91,180.380005,311.390015,100.730003,21.24
13/10/2014,187.410004,43.650002,31.469999,178.770004,306.450012,99.809998,24.639999
14/10/2014,187.699997,43.73,32.139999,178.699997,308.309998,98.75,22.790001
15/10/2014,186.429993,43.220001,31.280001,177.240005,305.970001,97.540001,25.27
16/10/2014,186.270004,42.740002,30.85,172.580002,302.859985,96.260002,25.200001
17/10/2014,188.470001,43.630001,31.379999,176.910004,303.640015,97.669998,21.99
20/10/2014,190.300003,44.080002,31.58,177.839996,306.209991,99.760002,18.57
21/10/2014,194.070007,44.880001,32.610001,180.179993,315.329987,102.470001,16.08
22/10/2014,192.690002,44.380001,32.27,176.830002,312.970001,102.989998,17.870001
23/10/2014,194.929993,45.02,32.689999,180.059998,313.179993,104.830002,16.530001
24/10/2014,196.429993,46.130001,33.18,183.350006,287.059998,105.220001,16.110001
27/10/2014,196.160004,45.91,33.200001,183.910004,289.970001,105.110001,16.040001
28/10/2014,198.410004,46.490002,33.740002,186.320007,295.589996,106.739998,14.39
29/10/2014,198.110001,46.619999,33.919998,186.080002,294.119995,107.339996,15.15
30/10/2014,199.380005,46.049999,32.580002,186.970001,299.070007,106.980003,14.52
31/10/2014,201.660004,46.950001,34.009998,189.990005,305.459991,108,14.03
03/11/2014,201.770004,47.439999,34.310001,190.830002,305.720001,109.400002,14.73
04/11/2014,201.070007,47.57,34.540001,190.270004,302.809998,108.599998,14.89
05/11/2014,202.339996,47.860001,33.759998,189.839996,296.519989,108.860001,14.17
06/11/2014,203.149994,48.700001,33.82,191,296.640015,108.699997,13.67
07/11/2014,203.339996,48.68,33.580002,190.710007,299.859985,109.010002,13.12
10/11/2014,203.979996,48.889999,33.259998,191.800003,305.109985,108.830002,12.67
11/11/2014,204.179993,48.869999,33.310001,191.880005,312.01001,109.699997,12.92
12/11/2014,203.960007,48.779999,33.380001,190.179993,311.51001,111.25,13.02
13/11/2014,204.190002,49.610001,33.68,190.240005,316.480011,112.82,13.79
14/11/2014,204.240005,49.580002,33.950001,189.979996,327.820007,114.18,13.31
17/11/2014,204.369995,49.459999,34.240002,189.929993,323.049988,113.989998,13.99
18/11/2014,205.550003,48.740002,34.709999,189.639999,324.929993,115.470001,13.86
19/11/2014,205.220001,48.220001,34.349998,189.190002,326.540009,114.669998,13.96
20/11/2014,205.580002,48.700001,35.950001,189.75,330.540009,116.309998,13.58
21/11/2014,206.679993,47.98,35.59,189.589996,332.630005,116.470001,12.9
24/11/2014,207.259995,47.59,36.25,190.070007,335.640015,118.629997,12.62
25/11/2014,207.110001,47.470001,36.32,188.860001,335.040009,117.599998,12.25
26/11/2014,207.639999,47.75,36.900002,188.520004,333.570007,119,12.07
28/11/2014,207.199997,47.810001,37.25,188.410004,338.640015,118.93,13.33
01/12/2014,205.759995,48.619999,37.169998,188.199997,326,115.07,14.16
02/12/2014,207.089996,48.459999,37.599998,190.190002,326.309998,114.629997,12.85
03/12/2014,207.889999,48.080002,37.43,190.949997,316.5,115.93,12.5
04/12/2014,207.660004,48.84,37.459999,191.949997,316.929993,115.489998,12.38
05/12/2014,208,48.419998,37.669998,195.449997,312.630005,115,11.89
08/12/2014,206.610001,47.700001,37.200001,196.619995,306.640015,112.400002,14.21
09/12/2014,206.470001,47.59,36.889999,196.889999,312.5,114.120003,15.35
10/12/2014,203.160004,46.900002,36.419998,192,305.839996,111.949997,18.530001
11/12/2014,204.190002,47.169998,36.700001,193.539993,307.359985,111.620003,20.08
12/12/2014,200.889999,46.950001,36.23,188.820007,307.320007,109.730003,21.08
15/12/2014,199.509995,46.669998,35.919998,185.539993,306.070007,108.230003,20.42
16/12/2014,197.910004,45.16,35.560001,183.309998,295.059998,106.75,23.57
17/12/2014,201.789993,45.740002,36.240002,185.029999,298.880005,109.410004,19.440001
18/12/2014,206.779999,47.52,37.02,191.610001,297.730011,112.650002,16.809999
19/12/2014,206.520004,47.66,36.369999,193.279999,299.899994,111.779999,16.49
22/12/2014,207.470001,47.98,37.209999,194.440002,306.540009,112.940002,15.25
23/12/2014,207.75,48.450001,37.43,195.5,306.290009,112.540001,14.8
24/12/2014,207.770004,48.139999,37.439999,195.889999,303.029999,112.010002,14.37
26/12/2014,208.440002,47.880001,37.549999,195.449997,309.089996,113.989998,14.5
29/12/2014,208.720001,47.450001,37.18,196.190002,312.040009,113.910004,15.06
30/12/2014,207.600006,47.02,36.759998,195.710007,310.299988,112.519997,15.92
31/12/2014,205.539993,46.450001,36.290001,193.830002,310.350006,110.379997,19.200001
02/01/2015,205.429993,46.759998,36.360001,194.410004,308.519989,109.330002,17.790001
05/01/2015,201.720001,46.330002,35.950001,188.339996,302.190002,106.25,19.92
06/01/2015,199.820007,45.650002,35.279999,184.529999,295.290009,106.260002,21.120001
07/01/2015,202.309998,46.23,36.02,187.279999,298.420013,107.75,19.309999
08/01/2015,205.899994,47.59,36.689999,190.270004,300.459991,111.889999,17.01
09/01/2015,204.25,47.189999,36.759998,187.350006,296.929993,112.010002,17.549999
12/01/2015,202.649994,46.599998,36.599998,185.070007,291.410004,109.25,19.6
13/01/2015,202.080002,46.360001,36.5,184.929993,294.73999,110.220001,20.559999
14/01/2015,200.860001,45.959999,36.349998,180.229996,293.269989,109.800003,21.48
15/01/2015,199.020004,45.48,36.189999,178.490005,286.950012,106.82,22.389999
16/01/2015,201.630005,46.240002,36.450001,177.229996,290.73999,105.989998,20.950001
20/01/2015,202.059998,46.389999,36.09,175.630005,289.440002,108.720001,19.889999
21/01/2015,203.080002,45.919998,36.48,177.149994,297.25,109.550003,18.85
22/01/2015,206.100006,47.130001,36.91,182.039993,310.320007,112.400002,16.4
23/01/2015,204.970001,47.18,36.450001,180.490005,312.390015,112.980003,16.66
26/01/2015,205.449997,47.009998,35.810001,180.419998,309.660004,113.099998,15.52
27/01/2015,202.740005,42.66,34.189999,176.490005,306.75,109.139999,17.219999
28/01/2015,200.139999,41.189999,33.779999,173.050003,303.910004,115.309998,20.440001
29/01/2015,201.990005,42.009998,34.209999,175.990005,311.779999,118.900002,18.76
30/01/2015,199.449997,40.400002,33.040001,172.410004,354.529999,117.160004,20.969999
02/02/2015,201.919998,41.279999,33.650002,175.490005,364.470001,118.629997,19.43
03/02/2015,204.839996,41.599998,33.700001,180.240005,363.549988,118.650002,17.33
04/02/2015,204.059998,41.84,33.599998,178.779999,364.75,119.559998,18.33
05/02/2015,206.119995,42.450001,33.939999,180.770004,373.890015,119.940002,16.85
06/02/2015,205.550003,42.41,33.299999,183.429993,374.279999,118.93,17.290001
09/02/2015,204.630005,42.360001,32.93,182.220001,370.559998,119.720001,18.549999
10/02/2015,206.809998,42.599998,33.700001,184.559998,373,122.019997,17.23
11/02/2015,206.929993,42.380001,33.549999,187.649994,375.140015,124.879997,16.959999
12/02/2015,208.919998,43.09,34.130001,189.779999,377.170013,126.459999,15.34
13/02/2015,209.779999,43.869999,34.360001,189,381.829987,127.080002,14.69
17/02/2015,210.110001,43.580002,34.740002,190.020004,375.429993,127.830002,15.8
18/02/2015,210.130005,43.529999,34.27,188.669998,373.369995,128.720001,15.45
19/02/2015,209.979996,43.5,34.209999,189.110001,379,128.449997,15.29
20/02/2015,211.240005,43.860001,34.41,191.509995,383.660004,129.5,14.3
23/02/2015,211.210007,44.150002,33.759998,190.309998,380.140015,133,14.56
24/02/2015,211.809998,44.09,34.41,192.220001,378.589996,132.169998,13.69
25/02/2015,211.630005,43.990002,33.950001,191.720001,385.369995,128.789993,13.84
26/02/2015,211.380005,44.060001,33.650002,192.199997,384.799988,130.419998,13.91
27/02/2015,210.660004,43.849998,33.25,189.789993,380.160004,128.460007,13.34
02/03/2015,211.990005,43.880001,34.060001,191.789993,385.660004,129.089996,13.04
03/03/2015,211.119995,43.279999,34.099998,191.270004,384.609985,129.360001,13.86
04/03/2015,210.229996,43.060001,34.119999,189.669998,382.720001,128.539993,14.23
05/03/2015,210.460007,43.110001,33.73,190.080002,387.829987,126.410004,14.04
06/03/2015,207.5,42.360001,33.189999,186.910004,380.089996,126.599998,15.2
09/03/2015,208.360001,42.849998,32.720001,187.929993,378.559998,127.139999,15.06
10/03/2015,204.979996,42.029999,31.700001,182.710007,369.51001,124.510002,16.690001
11/03/2015,204.5,41.98,32.330002,184.179993,366.369995,122.239998,16.870001
12/03/2015,207.100006,41.02,30.799999,189.949997,374.23999,124.449997,15.42
13/03/2015,205.830002,41.380001,30.93,189.339996,370.579987,123.589996,16
16/03/2015,208.580002,41.560001,30.83,191.899994,373.350006,124.949997,15.61
17/03/2015,207.960007,41.700001,30.59,190.570007,371.920013,127.040001,15.66
18/03/2015,210.460007,42.5,30.889999,192.320007,375.140015,128.470001,13.97
19/03/2015,209.5,42.290001,30.74,189.970001,373.23999,127.5,14.07
20/03/2015,210.410004,42.880001,31.309999,193.130005,378.48999,125.900002,13.02
23/03/2015,210,42.860001,31.200001,191.960007,375.109985,127.209999,13.41
24/03/2015,208.820007,42.900002,30.790001,191.279999,374.089996,126.690002,13.62
25/03/2015,205.759995,41.459999,29.889999,187.350006,370.959991,123.379997,15.44
26/03/2015,205.270004,41.209999,30.08,187.240005,367.350006,124.239998,15.8
27/03/2015,205.740005,40.970001,32,188.059998,370.559998,123.25,15.07
30/03/2015,208.25,40.959999,31.459999,191.020004,374.589996,126.370003,14.51
31/03/2015,206.429993,40.66,31.27,187.970001,372.100006,124.43,15.29
01/04/2015,205.699997,40.720001,30.809999,192.229996,370.26001,124.25,15.11
02/04/2015,206.440002,40.290001,30.809999,191.550003,372.25,125.32,14.67
06/04/2015,207.830002,41.549999,31.040001,192.050003,377.040009,127.349998,14.74
07/04/2015,207.279999,41.529999,31.26,192.389999,374.410004,126.010002,14.78
08/04/2015,207.979996,41.419998,31.309999,192.559998,381.200012,125.599998,13.98
09/04/2015,208.899994,41.48,31.24,194.889999,383.540009,126.559998,13.09
10/04/2015,210.039993,41.720001,31.93,195.639999,382.649994,127.099998,12.58
13/04/2015,209.089996,41.759998,31.73,195.580002,382.359985,126.849998,13.94
14/04/2015,209.490005,41.650002,31.49,197.720001,385.109985,126.300003,13.67
15/04/2015,210.429993,42.259998,32.830002,201.100006,383.450012,126.779999,12.84
16/04/2015,210.369995,42.16,32.869999,200.210007,386.040009,126.169998,12.6
17/04/2015,207.949997,41.619999,32.470001,197.350006,375.559998,124.75,13.89
20/04/2015,209.850006,42.91,32.73,198.100006,389.51001,127.599998,13.3
21/04/2015,209.600006,42.639999,32.43,196.839996,391.179993,126.910004,13.25
22/04/2015,210.630005,42.990002,32.700001,198.320007,389.799988,128.619995,12.71
23/04/2015,211.160004,43.34,32.349998,199.309998,389.98999,129.669998,12.48
24/04/2015,211.649994,47.869999,32.080002,197.990005,445.100006,130.279999,12.29
27/04/2015,210.770004,48.029999,32.5,196.520004,438.559998,132.649994,13.12
28/04/2015,211.440002,49.16,33.02,197.490005,429.309998,130.559998,12.41
29/04/2015,210.570007,49.060001,32.889999,198.559998,429.369995,128.639999,13.39
30/04/2015,208.460007,48.639999,32.549999,196.419998,421.779999,125.150002,14.55
01/05/2015,210.720001,48.66,33.419998,197.529999,422.869995,128.949997,12.7
04/05/2015,211.320007,48.240002,33.43,199.300003,423.040009,128.699997,12.85
05/05/2015,208.899994,47.599998,32.639999,197.289993,421.190002,125.800003,14.31
06/05/2015,208.039993,46.279999,32.220001,196.25,419.100006,125.010002,15.15
07/05/2015,208.869995,46.700001,32.240002,197.389999,426.880005,125.260002,15.13
08/05/2015,211.619995,47.75,32.799999,200.5,433.690002,127.620003,12.86
11/05/2015,210.610001,47.369999,32.689999,201.729996,432.850006,126.32,13.85
12/05/2015,209.979996,47.349998,32.25,200.529999,431.019989,125.870003,13.86
13/05/2015,210.020004,47.630001,32.639999,201.429993,426.869995,126.010002,13.76
14/05/2015,212.210007,48.720001,32.970001,202.619995,432.279999,128.949997,12.74
15/05/2015,212.440002,48.299999,32.990002,202.970001,426,128.770004,12.38
18/05/2015,213.100006,48.009998,33.41,204.660004,425.23999,130.190002,12.73
19/05/2015,213.029999,47.580002,33.150002,205.399994,421.709991,130.070007,12.85
20/05/2015,212.880005,47.580002,33.369999,205.080002,423.859985,130.059998,12.88
21/05/2015,213.5,47.419998,33.549999,204.949997,431.630005,131.389999,12.11
22/05/2015,212.990005,46.900002,33.450001,207.800003,427.630005,132.539993,12.13
26/05/2015,210.699997,46.59,33.099998,206.380005,425.470001,129.619995,14.06
27/05/2015,212.699997,47.610001,33.709999,209.059998,431.420013,132.039993,13.27
28/05/2015,212.460007,47.450001,34.009998,208.479996,426.570007,131.779999,13.31
29/05/2015,211.139999,46.860001,34.459999,206.190002,429.230011,130.279999,13.84
01/06/2015,211.570007,47.23,33.91,207.809998,430.920013,130.539993,13.97
02/06/2015,211.360001,46.919998,33.27,206.429993,430.98999,129.960007,14.24
03/06/2015,211.919998,46.849998,32.73,208.289993,436.589996,130.119995,13.66
04/06/2015,210.130005,46.360001,32.310001,208.869995,430.779999,129.360001,14.71
05/06/2015,209.770004,46.139999,31.84,210.449997,426.950012,128.649994,14.21
08/06/2015,208.419998,45.73,31.299999,209.789993,423.5,127.800003,15.29
09/06/2015,208.449997,45.650002,31.25,209.020004,425.480011,127.419998,14.47
10/06/2015,210.960007,46.610001,31.82,213.130005,430.769989,128.880005,13.22
11/06/2015,211.649994,46.439999,31.85,213.940002,432.970001,128.589996,12.85
12/06/2015,209.929993,45.970001,31.32,213.059998,429.920013,127.169998,13.78
15/06/2015,209.100006,45.48,31.389999,211.759995,423.670013,126.919998,15.39
16/06/2015,210.25,45.830002,31.639999,213.559998,427.26001,127.599998,14.81
17/06/2015,210.589996,45.970001,31.950001,212.929993,427.809998,127.300003,14.5
18/06/2015,212.710007,46.720001,32.380001,214.600006,439.390015,127.879997,13.19
19/06/2015,210.809998,46.099998,32.07,213.190002,434.920013,126.599998,13.96
22/06/2015,211.889999,46.23,32.259998,216.509995,436.290009,127.610001,12.74
23/06/2015,212.050003,45.91,32.09,218.399994,445.98999,127.029999,12.11
24/06/2015,210.509995,45.639999,31.91,214.429993,440.839996,128.110001,13.26
25/06/2015,209.830002,45.650002,31.99,212.820007,440.100006,127.5,14.01
26/06/2015,209.899994,45.259998,31.02,213.169998,438.100006,126.75,14.02
29/06/2015,205.470001,44.369999,30.389999,207.649994,429.859985,124.529999,18.85
30/06/2015,205.889999,44.150002,30.42,208.789993,434.089996,125.43,18.23
01/07/2015,207.570007,44.450001,30.18,209.940002,437.390015,126.599998,16.09
02/07/2015,207.320007,44.400002,30.559999,209.199997,437.709991,126.440002,16.790001
06/07/2015,206.669998,44.389999,30.040001,208.039993,436.040009,126,17.01
07/07/2015,208.009995,44.299999,29.9,208.210007,436.720001,125.690002,16.09
08/07/2015,204.529999,44.240002,29.5,204.059998,429.700012,122.57,19.66
09/07/2015,204.800003,44.52,28.93,204.809998,434.390015,120.07,19.969999
10/07/2015,207.479996,44.610001,29.17,207.190002,443.51001,123.279999,16.83
13/07/2015,209.759995,45.540001,29.73,210.119995,455.570007,125.660004,13.9
14/07/2015,210.720001,45.619999,29.65,212.160004,465.570007,125.610001,13.37
15/07/2015,210.630005,45.759998,29.690001,212.960007,461.190002,126.82,13.23
16/07/2015,212.270004,46.66,29.9,211.179993,475.480011,128.509995,12.11
17/07/2015,212.470001,46.619999,29.469999,212.460007,483.01001,129.619995,11.95
20/07/2015,212.619995,46.919998,29.1,212.389999,488.100006,132.070007,12.25
21/07/2015,211.759995,47.279999,28.719999,211.5,488,130.75,12.22
22/07/2015,211.289993,45.540001,28.610001,213.25,488.269989,125.220001,12.12
23/07/2015,210.139999,46.110001,28.6,211.050003,482.179993,125.160004,12.64
24/07/2015,207.940002,45.939999,28.059999,207.350006,529.419983,124.5,13.74
27/07/2015,206.740005,45.349998,28.35,205.020004,531.409973,122.769997,15.6
28/07/2015,209.309998,45.34,28.959999,206.240005,526.030029,123.379997,13.44
29/07/2015,210.770004,46.290001,29.01,206.839996,529,122.989998,12.5
30/07/2015,210.820007,46.880001,28.91,207.199997,536.76001,122.370003,12.13
31/07/2015,210.449997,46.700001,28.950001,205.070007,536.150024,121.300003,12.12
03/08/2015,209.729996,46.810001,29.049999,204.690002,535.030029,118.440002,12.56
04/08/2015,209.320007,47.540001,29.129999,205.169998,531.900024,114.639999,13
05/08/2015,210.100006,47.580002,29.120001,205.699997,537.01001,115.400002,12.51
06/08/2015,208.350006,46.619999,29.01,205.089996,529.460022,115.129997,13.77
07/08/2015,207.919998,46.740002,28.879999,203.440002,522.619995,115.519997,13.39
10/08/2015,210.630005,47.330002,29.639999,205.970001,524,119.720001,12.23
11/08/2015,208.660004,46.41,28.969999,201.699997,527.460022,113.489998,13.71
12/08/2015,208.919998,46.740002,29.459999,201.130005,525.909973,115.239998,13.61
13/08/2015,208.699997,46.73,28.870001,200.740005,529.659973,115.150002,13.49
14/08/2015,209.360001,47,29.02,202.020004,531.52002,115.959999,12.83
17/08/2015,210.559998,47.32,29.08,202.570007,535.219971,117.160004,13.02
18/08/2015,209.929993,47.27,28.91,201.179993,535.02002,116.5,13.79
19/08/2015,208.279999,46.610001,28.360001,200.949997,532.919983,115.010002,15.25
20/08/2015,204.009995,45.66,27.530001,196.75,515.780029,112.650002,19.139999
21/08/2015,197.630005,43.07,26.559999,187.740005,494.470001,105.760002,28.030001
24/08/2015,189.550003,41.68,26.25,179.460007,463.369995,103.120003,40.740002
25/08/2015,187.229996,40.470001,25.870001,178.220001,466.369995,103.739998,36.02
26/08/2015,194.679993,42.709999,27.299999,184.399994,500.769989,109.690002,30.32
27/08/2015,199.160004,43.900002,27.719999,189.210007,518.369995,112.919998,26.1
28/08/2015,199.240005,43.93,28.42,187.75,518.01001,113.290001,26.049999
31/08/2015,197.539993,43.52,28.540001,188.600006,512.890015,112.760002,28.43
01/09/2015,191.770004,41.82,27.82,182.119995,496.540009,107.720001,31.4
02/09/2015,195.410004,43.360001,28.6,184.509995,510.549988,112.339996,26.09
03/09/2015,195.649994,43.5,29.08,185.059998,504.720001,110.370003,25.610001
04/09/2015,192.589996,42.610001,28.52,180.380005,499,109.269997,27.799999
08/09/2015,197.460007,43.889999,29.5,185.880005,517.539978,112.309998,24.9
09/09/2015,194.759995,43.07,29.24,185.679993,516.890015,110.150002,26.23
10/09/2015,195.850006,43.290001,29.27,185.910004,522.23999,112.57,24.370001
11/09/2015,196.740005,43.48,29.469999,185.270004,529.440002,114.209999,23.200001
14/09/2015,195.979996,43.040001,29.389999,183.940002,521.380005,115.309998,24.25
15/09/2015,198.449997,43.98,29.73,187.449997,522.369995,116.279999,22.540001
16/09/2015,200.139999,44.299999,29.77,188.639999,527.390015,116.410004,21.35
17/09/2015,199.699997,44.25,29.709999,186.449997,538.869995,113.919998,21.139999
18/09/2015,195.360001,43.48,29.02,180.940002,540.26001,113.449997,22.280001
21/09/2015,196.440002,44.110001,29.16,183.350006,548.390015,115.209999,20.139999
22/09/2015,193.899994,43.900002,28.67,179.720001,538.400024,113.400002,22.440001
23/09/2015,193.600006,43.869999,28.74,179.410004,536.070007,114.32,22.129999
24/09/2015,192.929993,43.91,28.48,176.910004,533.75,115,23.469999
25/09/2015,192.869995,43.939999,28.809999,179.830002,524.25,114.709999,23.620001
28/09/2015,187.910004,43.290001,28.76,173.020004,504.059998,112.440002,27.629999
29/09/2015,188.080002,43.439999,29.24,171.860001,496.070007,109.059998,26.83
30/09/2015,191.589996,44.259998,30.139999,173.759995,511.890015,110.300003,24.5
01/10/2015,192.130005,44.610001,30,176.020004,520.719971,109.580002,22.549999
02/10/2015,195,45.57,30.51,177.009995,532.539978,110.379997,20.940001
05/10/2015,198.470001,46.630001,31.209999,180.699997,543.679993,110.779999,19.540001
06/10/2015,197.789993,46.75,31.74,180.320007,537.47998,111.309998,19.4
07/10/2015,199.410004,46.799999,32.32,182.229996,541.940002,110.779999,18.4
08/10/2015,201.210007,47.450001,32.52,181.070007,533.159973,109.5,17.42
09/10/2015,201.330002,47.110001,32.139999,179.190002,539.799988,112.120003,17.08
12/10/2015,201.520004,47,32.209999,180.229996,550.190002,111.599998,16.17
13/10/2015,200.25,46.889999,32.040001,180.970001,548.900024,111.790001,17.67
14/10/2015,199.289993,46.68,32.799999,179.509995,544.830017,110.209999,18.030001
15/10/2015,202.350006,47.009998,32.75,184.960007,562.440002,111.860001,16.049999
16/10/2015,203.270004,47.509998,33.040001,185.179993,570.76001,111.040001,15.05
19/10/2015,203.369995,47.619999,33.59,185.740005,573.150024,111.730003,14.98
20/10/2015,203.110001,47.77,33.439999,185.509995,560.880005,113.769997,15.75
21/10/2015,201.850006,47.200001,33.369999,179.699997,555.77002,113.760002,16.700001
22/10/2015,205.210007,48.029999,34.400002,183.559998,563.909973,115.5,14.45
23/10/2015,207.520004,52.869999,34.900002,185.5,599.030029,119.080002,14.46
26/10/2015,206.990005,54.25,34.59,187.009995,608.609985,115.279999,15.29
27/10/2015,206.570007,53.689999,34.470001,186.309998,611.01001,114.550003,15.43
28/10/2015,208.940002,53.98,34.709999,191.320007,617.099976,119.269997,14.33
29/10/2015,208.889999,53.360001,34.029999,189.889999,626.549988,120.529999,14.61
30/10/2015,207.929993,52.639999,33.860001,187.5,625.900024,119.5,15.07
02/11/2015,210.389999,53.240002,34.110001,189.679993,628.349976,121.18,14.15
03/11/2015,211,54.150002,34.310001,190.690002,625.309998,122.57,14.54
04/11/2015,210.380005,54.400002,34.150002,191.649994,640.950012,122,15.51
05/11/2015,210.149994,54.380001,34,192.020004,655.650024,120.919998,15.05
06/11/2015,210.039993,54.919998,33.84,199.169998,659.369995,121.059998,14.33
09/11/2015,208.080002,54.16,33.349998,196.759995,655.48999,120.57,16.52
10/11/2015,208.559998,53.509998,33.209999,197.809998,659.679993,116.769997,15.29
11/11/2015,207.740005,53.650002,32.860001,197.389999,673.25,116.110001,16.059999
12/11/2015,204.839996,53.32,32.400002,192.770004,665.599976,115.720001,18.370001
13/11/2015,202.539993,52.84,32.110001,190.389999,642.349976,112.339996,20.08
16/11/2015,205.619995,53.77,32.099998,192.160004,647.809998,114.18,18.16
17/11/2015,205.470001,52.970001,32.639999,190.570007,643.299988,113.690002,18.84
18/11/2015,208.729996,53.849998,33.16,193.660004,663.539978,117.290001,16.85
19/11/2015,208.550003,53.939999,34.299999,193.029999,661.27002,118.779999,16.99
20/11/2015,209.309998,54.189999,34.66,191.470001,668.450012,119.300003,15.47
23/11/2015,209.070007,54.189999,34.48,189.190002,678.98999,117.75,15.62
24/11/2015,209.350006,54.25,34.360001,188.669998,671.150024,118.879997,15.93
25/11/2015,209.320007,53.689999,34.450001,189.149994,675.340027,118.029999,15.19
27/11/2015,209.559998,53.93,34.459999,190.470001,673.26001,117.809998,15.12
30/11/2015,208.690002,54.349998,34.77,190.020004,664.799988,118.300003,16.129999
01/12/2015,210.679993,55.220001,35.09,193.070007,679.059998,117.339996,14.67
02/12/2015,208.529999,55.209999,34.830002,190.259995,676.01001,116.279999,15.91
03/12/2015,205.610001,54.200001,34.040001,185.199997,666.25,115.199997,18.110001
04/12/2015,209.619995,55.91,34.939999,189.990005,672.640015,119.029999,14.81
07/12/2015,208.350006,55.810001,34.990002,185.490005,669.830017,118.279999,15.84
08/12/2015,206.949997,55.790001,34.75,182.919998,677.330017,118.230003,17.6
09/12/2015,205.339996,54.98,34.810001,180.710007,664.789978,115.620003,19.610001
10/12/2015,205.869995,55.27,34.77,182.110001,662.320007,116.169998,19.34
11/12/2015,201.880005,54.060001,34.27,176.559998,640.150024,113.18,24.389999
14/12/2015,202.899994,55.139999,34.470001,176.399994,657.909973,112.480003,22.73
15/12/2015,205.029999,55.200001,35.18,182.009995,658.640015,110.489998,20.950001
16/12/2015,208.029999,56.130001,35.299999,186.210007,675.77002,111.339996,17.860001
17/12/2015,204.860001,55.700001,34.91,182.610001,670.650024,108.980003,18.940001
18/12/2015,200.020004,54.130001,33.869999,175.490005,664.140015,106.029999,20.700001
21/12/2015,201.669998,54.830002,34.240002,177.75,664.51001,107.330002,18.700001
22/12/2015,203.5,55.349998,34.73,180.050003,663.150024,107.230003,16.6
23/12/2015,206.020004,55.82,35,182.949997,663.700012,108.610001,15.57
24/12/2015,205.679993,55.669998,34.98,182.470001,662.789978,108.029999,15.74
28/12/2015,205.210007,55.950001,34.93,181.619995,675.200012,106.82,16.91
29/12/2015,207.399994,56.549999,35.439999,183.529999,693.969971,108.739998,16.08
30/12/2015,205.929993,56.310001,34.990002,182.009995,689.070007,107.32,17.290001
31/12/2015,203.869995,55.48,34.450001,180.229996,675.890015,105.260002,18.209999
04/01/2016,201.020004,54.799999,33.990002,177.139999,636.98999,105.349998,20.700001
05/01/2016,201.360001,55.049999,33.830002,174.089996,633.789978,102.709999,19.34
06/01/2016,198.820007,54.049999,33.080002,169.839996,632.650024,100.699997,20.59
07/01/2016,194.050003,52.169998,31.84,164.619995,607.940002,96.449997,24.99
08/01/2016,191.919998,52.330002,31.51,163.940002,607.049988,96.959999,27.01
11/01/2016,192.110001,52.299999,32.060001,165.729996,617.73999,98.529999,24.299999
12/01/2016,193.660004,52.779999,32.68,165.710007,617.890015,99.959999,22.469999
13/01/2016,188.830002,51.639999,31.91,158.990005,581.809998,97.389999,25.219999
14/01/2016,191.929993,53.110001,32.740002,161.389999,593,99.519997,23.950001
15/01/2016,187.809998,50.990002,29.76,155.610001,570.179993,97.129997,27.02
19/01/2016,188.059998,50.560001,29.799999,156.820007,574.47998,96.660004,26.049999
20/01/2016,185.649994,50.790001,29.59,153.75,571.77002,96.790001,27.59
21/01/2016,186.690002,50.48,29.66,151.649994,575.02002,96.300003,26.690001
22/01/2016,190.520004,52.290001,29.93,156.860001,596.380005,101.419998,22.34
25/01/2016,187.639999,51.790001,29.6,151.119995,596.530029,99.440002,24.15
26/01/2016,190.199997,52.169998,29.940001,154.449997,601.25,99.989998,22.5
27/01/2016,188.130005,51.220001,29.809999,153.720001,583.349976,93.419998,23.110001
28/01/2016,189.110001,52.060001,29.969999,157.059998,635.349976,94.089996,22.42
29/01/2016,193.720001,55.09,31.02,161.559998,587,97.339996,20.200001
01/02/2016,193.649994,54.709999,30.82,159.649994,574.809998,96.43,19.98
02/02/2016,190.160004,53,29.799999,151.699997,552.099976,94.480003,21.98
03/02/2016,191.300003,52.16,29.34,152.679993,531.070007,96.349998,21.65
04/02/2016,191.600006,52,29.77,156.490005,536.26001,96.599998,21.84
05/02/2016,187.949997,50.16,29.040001,156.470001,502.130005,94.019997,23.379999
